bin_id,latitude,longitude,district,waste_type,capacity_liters,previous_fill_pct,hours_since_collection,day_of_week,is_weekend,temperature,rain_flag,nearby_activity_score,historical_daily_fill_rate,target_fill_pct
TRN-1268,51.159422,71.419632,Business Center,Paper,660,29.95,35,5,1,-1.9,0,8.33,8.39,48.36
TRN-1269,51.148024,71.466441,Market,General,240,29.78,65,5,1,-3.3,0,8.6,13.16,89.35
TRN-1270,51.152222,71.464226,Market,Organic,660,20.22,48,3,0,-0.4,1,9.12,10.1,53.87
TRN-1271,51.164643,71.385006,Business Center,Organic,240,31.2,63,1,0,13.6,1,8.45,12.75,73.56
TRN-1272,51.2083,71.41969,Residential,Organic,240,50.69,65,0,0,29.3,1,3.84,8.4,70.16
TRN-1273,51.197253,71.394455,Residential,General,240,64.17,54,2,0,32.8,0,5.02,7.46,71.2
TRN-1274,51.182602,71.50208,Park,Plastic,660,32.16,44,3,0,23.8,0,4.23,5.86,31.82
TRN-1275,51.167314,71.453276,Downtown,General,1100,20.13,69,0,0,35.0,0,6.88,7.25,38.8
TRN-1276,51.190605,71.418664,Residential,General,240,75.17,15,0,0,16.6,0,5.85,8.51,55.09
TRN-1277,51.185678,71.420598,Residential,Paper,660,15.77,94,1,0,28.4,0,4.84,5.69,25.87
TRN-1278,51.173106,71.453909,Downtown,Plastic,660,36.49,41,0,0,6.6,0,5.19,8.3,48.12
TRN-1279,51.205364,71.498969,Industrial,Paper,1100,34.32,95,0,0,-6.2,1,3.64,3.82,34.81
TRN-1280,51.197772,71.480928,Park,General,240,16.1,52,3,0,10.0,0,3.63,8.41,34.58
TRN-1281,51.196527,71.447652,Residential,Glass,120,84.05,13,5,1,12.4,0,5.95,5.92,55.75
TRN-1282,51.18989,71.435306,Residential,Glass,240,15.05,63,3,0,35.0,1,6.29,6.86,30.69
TRN-1283,51.139853,71.483922,Market,Plastic,120,41.93,50,0,0,14.0,1,6.41,10.79,55.89
TRN-1284,51.199482,71.476445,Park,Organic,120,28.16,82,2,0,0.8,0,3.95,8.09,50.54
TRN-1285,51.145225,71.379544,Business Center,General,240,37.99,81,0,0,26.5,0,8.19,12.55,94.22
TRN-1286,51.151249,71.416993,Business Center,Paper,120,57.97,23,4,0,4.1,0,6.25,8.8,49.95
TRN-1287,51.188624,71.420554,Residential,Organic,1100,60.98,74,1,0,15.9,1,6.26,7.05,71.47
TRN-1288,51.184636,71.415592,Residential,Organic,240,36.11,54,2,0,25.4,0,6.55,12.25,65.74
TRN-1289,51.13993,71.47293,Market,Organic,240,7.42,44,6,1,1.9,0,8.62,13.72,63.33
TRN-1290,51.187389,71.466245,Park,Plastic,660,69.93,41,4,0,33.7,1,3.95,4.58,48.82
TRN-1291,51.144811,71.460088,Market,Organic,240,72.11,66,5,1,28.6,0,6.26,11.86,100.0
TRN-1292,51.179261,71.500341,Park,Paper,660,41.73,66,2,0,18.6,0,5.7,5.96,44.89
TRN-1293,51.147798,71.441067,Market,General,1100,46.12,85,6,1,35.0,0,10.0,8.76,94.36
TRN-1294,51.193167,71.432821,Residential,General,240,38.59,84,5,1,9.0,0,7.38,10.77,75.71
TRN-1295,51.191786,71.441566,Residential,Organic,240,42.84,24,3,0,24.3,0,5.19,6.71,37.93
TRN-1296,51.190833,71.426651,Residential,Paper,240,39.83,46,4,0,17.6,0,4.2,7.43,43.34
TRN-1297,51.179766,71.455853,Downtown,Plastic,240,79.61,96,4,0,5.7,0,8.32,12.71,100.0
TRN-1298,51.155655,71.434963,Downtown,Organic,660,42.41,82,1,0,6.1,0,7.26,11.24,89.2
TRN-1299,51.151101,71.417031,School Zone,Paper,240,54.8,44,1,0,35.0,0,7.63,11.36,70.25
TRN-1300,51.209157,71.412646,Residential,Plastic,240,61.2,1,4,0,27.8,0,5.73,7.5,41.61
TRN-1301,51.200814,71.398308,Residential,Plastic,240,25.23,23,3,0,25.6,0,5.5,9.92,31.07
TRN-1302,51.186317,71.47097,Park,Paper,120,9.56,88,5,1,5.9,1,5.93,8.33,48.35
TRN-1303,51.141656,71.430498,School Zone,Organic,120,25.52,68,3,0,23.2,0,8.27,14.31,91.88
TRN-1304,51.204026,71.411742,Residential,Plastic,660,18.95,76,0,0,9.2,0,4.83,7.79,32.8
TRN-1305,51.205098,71.506841,Industrial,Plastic,120,76.76,75,4,0,35.0,0,2.88,6.27,59.57
TRN-1306,51.147104,71.425276,Business Center,Paper,660,31.12,13,4,0,29.8,1,5.05,7.2,34.21
TRN-1307,51.191255,71.479208,Park,Paper,1100,53.64,57,2,0,26.0,1,4.42,7.33,36.97
TRN-1308,51.197022,71.482955,Park,Organic,660,40.74,65,5,1,24.6,1,3.6,3.9,40.34
TRN-1309,51.152819,71.433179,Downtown,General,240,37.47,10,2,0,12.9,0,7.86,11.6,33.94
TRN-1310,51.167977,71.410358,Business Center,Organic,240,71.82,50,0,0,20.3,1,7.43,10.39,80.26
TRN-1311,51.182584,71.424382,Residential,Plastic,660,84.54,26,0,0,34.0,0,5.15,6.81,58.89
TRN-1312,51.151807,71.395983,Business Center,General,660,16.47,94,6,1,20.1,0,8.69,10.96,92.68
TRN-1313,51.180951,71.499099,Park,Paper,1100,51.65,25,2,0,3.1,0,5.24,4.17,36.46
TRN-1314,51.149745,71.436537,Downtown,Paper,240,8.43,30,2,0,30.3,0,7.27,9.45,22.34
TRN-1315,51.170601,71.472775,Downtown,Plastic,240,39.47,86,2,0,5.2,0,9.26,10.09,78.15
TRN-1316,51.144939,71.41641,School Zone,Organic,240,48.69,59,5,1,13.6,0,7.91,12.4,81.16
TRN-1317,51.207694,71.463773,Park,General,1100,15.73,91,4,0,7.8,0,4.34,4.35,27.5
TRN-1318,51.172053,71.456417,Downtown,General,660,38.09,51,6,1,-10.0,0,6.99,9.93,64.76
TRN-1319,51.130589,71.439564,School Zone,General,1100,17.25,19,6,1,16.3,1,7.97,7.23,37.24
TRN-1320,51.209261,71.514527,Industrial,Plastic,660,20.17,22,6,1,35.0,0,4.12,5.55,20.37
TRN-1321,51.133004,71.479125,Market,Paper,1100,74.36,17,2,0,18.2,0,7.57,8.37,59.06
TRN-1322,51.147279,71.491346,Market,Organic,240,73.8,79,4,0,35.0,0,9.78,14.73,100.0
TRN-1323,51.16896,71.467838,Downtown,Paper,1100,80.23,3,2,0,12.0,0,8.78,8.02,62.76
TRN-1324,51.144476,71.427187,School Zone,General,1100,51.39,72,4,0,16.9,0,8.4,7.97,80.24
TRN-1325,51.207277,71.431011,Residential,General,1100,46.01,43,5,1,12.6,0,7.1,7.28,50.64
TRN-1326,51.219119,71.469715,Industrial,General,1100,32.02,53,1,0,14.8,0,6.18,4.86,33.61
TRN-1327,51.189574,71.439862,Residential,Paper,240,12.43,80,6,1,18.8,1,7.3,8.57,43.01
TRN-1328,51.179841,71.497337,Park,General,660,81.08,91,2,0,33.6,0,5.17,7.19,85.54
TRN-1329,51.206465,71.408214,Residential,Plastic,660,22.86,28,6,1,3.1,0,5.17,8.52,28.75
TRN-1330,51.149448,71.440566,Downtown,Organic,660,55.84,89,5,1,14.1,1,5.39,8.0,82.46
TRN-1331,51.16018,71.416151,School Zone,Paper,660,51.23,88,0,0,22.0,1,7.11,7.28,67.05
TRN-1332,51.143457,71.459136,Market,General,660,62.29,79,2,0,30.6,0,9.37,11.82,100.0
TRN-1333,51.163548,71.470456,Market,General,240,57.33,12,2,0,-10.0,0,8.85,14.79,50.68
TRN-1334,51.151141,71.430302,Business Center,Paper,660,24.94,15,5,1,-4.2,0,5.72,8.83,32.92
TRN-1335,51.163195,71.395311,Business Center,Plastic,1100,24.6,4,5,1,14.5,0,7.48,7.39,28.79
TRN-1336,51.202164,71.521473,Industrial,General,660,8.92,86,0,0,28.6,0,4.61,7.41,37.32
TRN-1337,51.199568,71.395864,Residential,Organic,240,12.68,92,5,1,7.8,0,4.27,6.23,40.32
TRN-1338,51.174569,71.467359,Park,Plastic,1100,16.6,30,1,0,22.7,0,4.98,6.17,18.23
TRN-1339,51.202005,71.473409,Industrial,Plastic,660,23.3,51,2,0,35.0,0,4.37,5.02,20.27
TRN-1340,51.188405,71.405314,Residential,General,240,59.25,55,1,0,14.1,0,6.63,10.25,68.41
TRN-1341,51.164773,71.474494,Downtown,General,660,36.51,38,1,0,11.0,1,9.28,11.9,62.21
TRN-1342,51.211732,71.501586,Industrial,General,660,64.56,94,3,0,20.1,0,3.48,5.55,60.85
TRN-1343,51.156493,71.47054,Market,General,660,42.65,91,0,0,16.3,0,9.0,11.36,100.0
TRN-1344,51.196402,71.488309,Park,Plastic,240,26.87,23,0,0,17.3,0,5.04,6.93,29.92
TRN-1345,51.158626,71.450597,Business Center,Plastic,240,37.47,53,5,1,11.6,0,8.51,13.5,75.68
TRN-1346,51.201511,71.467874,Park,Organic,1100,30.16,20,2,0,10.7,0,5.39,5.99,24.1
TRN-1347,51.155102,71.462224,Market,Glass,1100,54.79,9,4,0,0.9,1,10.0,8.29,45.85
TRN-1348,51.203863,71.398472,Residential,General,240,26.16,82,6,1,22.0,0,2.84,9.22,59.3
TRN-1349,51.188322,71.424259,Residential,General,1100,24.16,84,0,0,0.5,0,5.86,5.42,32.04
TRN-1350,51.179377,71.45664,Downtown,Organic,240,37.53,2,5,1,3.4,0,7.94,11.81,29.55
TRN-1351,51.222941,71.509707,Industrial,Glass,120,10.28,53,0,0,-1.6,1,3.64,6.16,19.68
TRN-1352,51.216125,71.496545,Industrial,Organic,660,70.85,17,5,1,9.8,0,1.41,6.42,54.74
TRN-1353,51.20753,71.434473,Residential,General,120,46.29,55,2,0,14.3,0,5.33,9.26,57.9
TRN-1354,51.198769,71.417346,Residential,General,120,70.14,32,0,0,-0.3,0,4.62,9.28,58.06
TRN-1355,51.230314,71.503794,Industrial,General,1100,49.72,52,1,0,10.5,1,5.75,3.44,38.68
TRN-1356,51.170157,71.456363,Downtown,Organic,240,43.09,71,2,0,16.1,0,7.81,13.58,91.58
TRN-1357,51.150422,71.461795,Market,Paper,240,50.27,9,5,1,-6.4,0,7.92,10.0,47.29
TRN-1358,51.15518,71.473519,Market,Plastic,240,17.04,47,4,0,4.1,0,6.54,10.41,47.0
TRN-1359,51.157822,71.440927,School Zone,Plastic,660,40.71,33,5,1,35.0,0,7.75,9.24,48.5
TRN-1360,51.163445,71.460036,Downtown,General,660,17.73,38,0,0,4.8,0,8.17,9.29,41.33
TRN-1361,51.195479,71.503741,Park,Paper,240,69.22,90,6,1,23.2,1,4.56,4.49,64.33
TRN-1362,51.194155,71.42193,Residential,General,240,29.88,89,3,0,7.4,0,6.06,7.7,63.12
TRN-1363,51.191409,71.484977,Park,Paper,660,23.09,63,0,0,16.6,0,4.42,5.76,34.09
TRN-1364,51.160548,71.457739,Downtown,Paper,660,30.84,73,6,1,3.6,0,8.57,11.08,69.53
TRN-1365,51.15558,71.493378,Market,Paper,1100,12.39,38,5,1,-10.0,0,9.89,10.46,46.48
TRN-1366,51.1513,71.467922,Market,General,240,16.29,61,0,0,8.3,0,7.0,12.79,72.53
TRN-1367,51.207293,71.407187,Residential,Organic,1100,63.67,46,3,0,19.7,0,3.87,5.21,58.55
TRN-1368,51.18025,71.465343,Downtown,Paper,1100,32.0,33,6,1,22.8,0,9.63,9.19,49.97
TRN-1369,51.211973,71.424749,Residential,General,240,18.53,76,4,0,15.9,0,6.43,10.97,53.9
TRN-1370,51.194535,71.420738,Residential,General,120,45.51,83,1,0,3.9,0,4.01,8.62,63.49
TRN-1371,51.173201,71.440698,Downtown,Paper,660,71.6,34,4,0,26.0,0,5.67,7.87,55.05
TRN-1372,51.170731,71.417801,Business Center,General,1100,20.63,25,1,0,4.6,0,8.03,8.36,39.55
TRN-1373,51.190478,71.447343,Residential,General,120,71.62,39,2,0,5.4,0,4.14,9.76,63.68
TRN-1374,51.215374,71.487688,Industrial,General,120,22.16,91,1,0,1.3,0,3.55,5.2,25.32
TRN-1375,51.149097,71.431417,Business Center,General,660,24.71,75,4,0,8.5,1,7.75,10.04,70.81
TRN-1376,51.18765,71.464242,Downtown,Plastic,660,46.22,26,6,1,10.2,0,7.3,9.4,49.37
TRN-1377,51.205593,71.502349,Park,Paper,120,76.13,60,0,0,17.8,0,6.04,5.67,62.66
TRN-1378,51.219969,71.509036,Industrial,General,240,17.97,79,4,0,-3.6,0,5.92,8.92,48.58
TRN-1379,51.197799,71.49514,Park,Paper,240,33.08,35,1,0,8.0,0,4.27,7.95,38.29
TRN-1380,51.143984,71.485079,Market,General,1100,38.14,88,5,1,3.6,1,7.56,5.88,64.33
TRN-1381,51.165986,71.471004,Market,General,660,30.49,90,0,0,19.6,0,9.23,10.9,94.87
TRN-1382,51.166268,71.456248,Downtown,General,240,88.17,22,2,0,17.9,0,9.19,12.09,79.74
TRN-1383,51.144903,71.454348,Market,Organic,1100,44.63,58,1,0,0.6,0,8.36,7.73,71.38
TRN-1384,51.168877,71.402336,Business Center,Glass,240,12.6,23,6,1,20.4,0,8.74,8.69,29.35
TRN-1385,51.157584,71.399948,Business Center,Plastic,1100,51.33,65,0,0,13.3,0,6.88,6.41,62.96
TRN-1386,51.182168,71.461898,Downtown,General,240,67.65,8,4,0,24.3,0,7.42,12.3,50.64
TRN-1387,51.136993,71.411402,School Zone,General,120,42.32,62,0,0,5.6,1,5.82,12.48,84.58
TRN-1388,51.195931,71.427652,Residential,General,240,45.89,33,4,0,21.7,0,5.41,9.49,45.46
TRN-1389,51.159286,71.410736,Business Center,Organic,240,34.13,50,5,1,25.2,0,7.67,11.11,77.78
TRN-1390,51.171517,71.460482,Downtown,General,1100,63.68,49,5,1,14.9,1,8.07,8.97,80.03
TRN-1391,51.156981,71.41585,Business Center,Glass,240,32.82,96,0,0,35.0,1,9.76,10.88,71.72
TRN-1392,51.204531,71.542408,Industrial,Paper,240,19.92,9,5,1,20.4,0,3.47,2.13,13.07
TRN-1393,51.166561,71.452154,Downtown,Plastic,660,48.82,56,2,0,35.0,0,5.2,9.25,59.57
TRN-1394,51.175065,71.442938,Downtown,Organic,240,5.19,15,4,0,35.0,0,7.18,11.85,30.7
TRN-1395,51.214478,71.504035,Industrial,General,240,66.3,63,6,1,-7.7,1,4.23,7.09,62.51
TRN-1396,51.16026,71.455679,Downtown,Organic,120,35.48,41,0,0,29.0,0,7.62,10.41,57.85
TRN-1397,51.134908,71.500391,Market,General,1100,31.93,16,2,0,20.7,0,8.63,10.74,39.41
TRN-1398,51.16533,71.418687,Business Center,Organic,660,65.85,18,6,1,17.2,0,9.44,11.55,67.88
TRN-1399,51.175034,71.472212,Park,Plastic,1100,47.57,12,0,0,5.4,0,4.95,5.87,40.34
TRN-1400,51.213293,71.481369,Residential,General,660,17.25,75,1,0,2.4,0,5.28,5.68,33.64
TRN-1401,51.163347,71.489654,Market,Organic,240,44.92,88,3,0,0.3,0,7.94,13.76,100.0
TRN-1402,51.17465,71.436388,Downtown,General,120,31.72,31,6,1,35.0,0,5.48,11.68,48.0
TRN-1403,51.167352,71.392582,Business Center,General,660,26.77,37,2,0,20.3,0,8.16,10.06,58.55
TRN-1404,51.187294,71.399997,Residential,Organic,120,20.17,5,2,0,-3.7,0,5.67,8.06,26.31
TRN-1405,51.209157,71.418239,Residential,Plastic,1100,66.46,17,5,1,0.3,0,4.23,4.72,41.4
TRN-1406,51.200409,71.418869,Residential,Organic,240,80.58,15,0,0,-10.0,0,5.35,7.85,56.02
TRN-1407,51.146143,71.399039,Business Center,Paper,240,68.15,91,2,0,29.5,1,7.64,9.69,93.76
TRN-1408,51.163196,71.428021,Downtown,Paper,660,67.58,30,2,0,14.6,0,6.71,9.65,64.63
TRN-1409,51.209358,71.48788,Industrial,General,240,14.12,76,2,0,20.6,0,3.03,6.33,29.26
TRN-1410,51.145177,71.439015,School Zone,General,660,6.69,14,4,0,14.0,0,7.55,9.46,18.46
TRN-1411,51.201464,71.499651,Industrial,Glass,660,27.59,18,1,0,26.3,0,3.65,2.71,28.14
TRN-1412,51.175961,71.394389,Business Center,General,660,44.44,21,2,0,8.8,0,7.15,9.63,46.06
TRN-1413,51.218666,71.505683,Industrial,Plastic,1100,77.91,19,6,1,17.8,0,2.95,3.36,46.65
TRN-1414,51.168329,71.413532,Business Center,General,240,17.69,20,5,1,17.6,0,7.66,10.75,34.54
TRN-1415,51.165087,71.450101,Downtown,General,240,35.54,28,6,1,-1.1,0,8.42,13.42,48.95
TRN-1416,51.215214,71.502725,Industrial,Paper,1100,60.24,41,4,0,4.6,0,4.13,5.3,47.62
TRN-1417,51.138209,71.492746,Market,Organic,240,21.39,18,4,0,10.1,0,8.54,12.54,36.86
TRN-1418,51.162064,71.458437,Market,Organic,240,27.11,51,1,0,18.2,1,9.14,14.27,72.53
TRN-1419,51.154393,71.405724,Business Center,Organic,120,30.61,36,1,0,32.0,0,9.3,11.46,58.41
TRN-1420,51.145835,71.381098,Business Center,General,660,28.54,60,3,0,15.5,0,8.34,10.72,59.83
TRN-1421,51.132694,71.423754,School Zone,Plastic,660,73.58,56,2,0,12.9,0,7.39,9.75,87.68
TRN-1422,51.136988,71.476755,Market,General,240,26.85,88,5,1,18.0,0,9.5,12.36,100.0
TRN-1423,51.163029,71.486732,Market,Organic,120,59.75,60,0,0,12.0,1,8.63,14.17,100.0
TRN-1424,51.198133,71.391494,Residential,General,120,50.85,67,6,1,13.7,0,5.6,9.51,72.98
TRN-1425,51.206557,71.421296,Residential,Plastic,240,19.08,81,1,0,33.7,0,4.86,11.28,56.11
TRN-1426,51.203644,71.448142,Residential,General,120,19.78,20,2,0,11.1,0,3.69,11.4,21.85
TRN-1427,51.161152,71.405978,Downtown,Organic,660,16.95,84,2,0,17.4,0,7.78,10.44,75.08
TRN-1428,51.158865,71.456391,Downtown,Organic,1100,7.86,44,6,1,5.6,0,7.78,7.19,34.6
TRN-1429,51.139669,71.410865,School Zone,Organic,660,46.12,64,5,1,30.4,0,6.78,9.62,72.36
TRN-1430,51.137203,71.468781,Market,General,1100,40.23,71,0,0,2.2,0,9.94,10.88,95.98
TRN-1431,51.144939,71.41691,Business Center,Glass,1100,74.01,21,5,1,13.1,0,7.01,4.14,63.86
TRN-1432,51.188286,71.474693,Park,General,660,12.17,54,4,0,26.8,0,2.85,2.98,21.01
TRN-1433,51.161817,71.453047,Downtown,General,660,30.83,28,0,0,2.7,0,6.63,7.85,37.35
TRN-1434,51.169826,71.452129,Downtown,General,660,41.68,17,5,1,25.3,0,5.7,9.63,45.43
TRN-1435,51.201201,71.418017,Residential,General,660,45.82,85,0,0,-10.0,0,5.77,8.52,65.0
TRN-1436,51.147069,71.398144,Business Center,Plastic,240,62.39,76,2,0,-0.2,0,6.97,11.15,92.59
TRN-1437,51.195453,71.450078,Residential,General,120,57.19,18,1,0,12.8,0,6.48,11.17,50.02
TRN-1438,51.137912,71.467815,Market,Plastic,660,61.36,19,0,0,35.0,1,9.86,10.76,51.58
TRN-1439,51.158383,71.40455,Business Center,Paper,1100,21.1,9,3,0,15.9,1,6.78,6.43,20.0
TRN-1440,51.16814,71.404473,Business Center,Organic,660,77.97,34,4,0,16.2,0,6.91,10.22,74.19
TRN-1441,51.197055,71.431319,Residential,Paper,240,78.58,24,3,0,28.9,0,5.99,10.14,65.49
TRN-1442,51.187507,71.470212,Downtown,Paper,660,34.04,71,2,0,-0.1,0,8.48,9.73,66.85
TRN-1443,51.168033,71.448357,Downtown,General,660,39.37,39,3,0,-10.0,1,5.19,8.32,40.47
TRN-1444,51.169867,71.451305,Downtown,Organic,660,76.61,94,1,0,35.0,0,7.71,10.5,100.0
TRN-1445,51.190927,71.433149,Residential,General,240,51.89,54,0,0,21.9,1,2.98,9.2,57.64
TRN-1446,51.194466,71.483427,Park,General,240,45.82,86,1,0,8.2,1,4.2,7.14,55.11
TRN-1447,51.144689,71.410034,Business Center,General,240,34.63,10,0,0,14.7,0,9.0,12.13,38.98
TRN-1448,51.132468,71.465375,Market,Paper,1100,94.77,94,5,1,27.7,0,10.0,8.26,100.0
TRN-1449,51.186769,71.488405,Park,General,120,47.3,32,4,0,12.3,0,4.54,9.12,43.39
TRN-1450,51.218199,71.427679,Residential,Paper,1100,62.83,39,1,0,15.9,0,4.03,3.57,39.13
TRN-1451,51.228884,71.513778,Industrial,General,120,26.54,58,3,0,35.0,0,3.34,7.5,39.74
TRN-1452,51.203651,71.511957,Park,Plastic,1100,62.1,42,3,0,-2.2,0,4.87,3.13,49.29
TRN-1453,51.207082,71.492143,Industrial,Plastic,240,76.2,31,0,0,20.7,0,3.16,5.44,55.26
TRN-1454,51.164088,71.409045,Business Center,General,660,74.08,16,6,1,-1.9,0,6.78,9.42,53.14
TRN-1455,51.201604,71.41537,Residential,Plastic,660,61.03,41,6,1,34.3,0,4.93,8.69,60.79
TRN-1456,51.163437,71.473411,Downtown,Paper,660,41.17,46,5,1,17.8,1,7.84,10.04,63.37
TRN-1457,51.188401,71.429396,Residential,Plastic,660,82.05,13,5,1,5.1,0,5.21,6.27,55.84
TRN-1458,51.156642,71.450415,Market,General,120,47.97,75,3,0,-5.5,1,7.83,12.78,96.53
TRN-1459,51.149092,71.39916,Business Center,Paper,240,14.75,18,5,1,9.4,1,7.06,9.4,23.06
TRN-1460,51.205046,71.413594,Residential,General,240,73.43,7,3,0,16.4,0,4.94,7.22,50.21
TRN-1461,51.138544,71.407235,School Zone,General,660,34.27,31,1,0,29.1,0,6.0,10.65,53.93
TRN-1462,51.174659,71.475168,Market,General,660,41.88,31,1,0,-0.2,0,8.02,9.83,53.9
TRN-1463,51.20439,71.410991,Residential,Plastic,240,4.38,29,5,1,3.3,0,6.11,10.57,24.84
TRN-1464,51.192874,71.44779,Residential,General,660,49.15,89,3,0,7.5,0,5.15,7.31,62.06
TRN-1465,51.173233,71.48828,Park,Paper,240,34.74,58,5,1,3.9,0,2.87,5.79,46.74
TRN-1466,51.127285,71.423025,School Zone,General,240,41.52,18,1,0,7.3,1,8.23,11.89,47.0
TRN-1467,51.145019,71.45931,Market,Organic,240,21.21,50,3,0,1.7,1,9.26,15.32,67.13
TRN-1468,51.199754,71.38058,Residential,General,660,54.92,29,0,0,19.4,0,3.88,5.47,47.58
TRN-1469,51.136245,71.427746,School Zone,Paper,120,17.2,92,1,0,7.7,0,6.7,10.66,58.42
TRN-1470,51.155807,71.471798,Downtown,Organic,1100,41.05,90,0,0,14.1,0,6.53,7.25,75.23
TRN-1471,51.151455,71.405538,Business Center,Plastic,660,36.96,57,1,0,18.0,0,8.54,10.24,65.94
TRN-1472,51.193478,71.417877,Residential,General,660,56.48,34,4,0,-3.9,0,4.99,6.86,47.08
TRN-1473,51.182481,71.486195,Downtown,Plastic,240,33.63,13,0,0,21.7,0,7.32,10.18,38.89
TRN-1474,51.158856,71.49042,Market,Glass,660,37.62,80,1,0,16.7,1,8.59,9.28,64.77
TRN-1475,51.168564,71.477833,Market,Glass,1100,45.78,3,4,0,16.7,1,7.17,4.81,36.37
TRN-1476,51.167103,71.485986,Market,General,240,52.11,28,1,0,12.3,1,10.0,15.65,66.29
TRN-1477,51.15284,71.479355,Market,Organic,240,56.01,53,3,0,10.5,0,9.53,14.14,98.74
TRN-1478,51.139186,71.413482,Business Center,General,240,49.82,25,6,1,14.7,0,6.98,10.9,58.61
TRN-1479,51.135963,71.449721,Market,General,240,72.53,70,5,1,15.2,1,9.01,13.88,100.0
TRN-1480,51.153329,71.457389,Market,Paper,240,36.69,18,0,0,-1.3,0,9.87,11.54,53.47
TRN-1481,51.151329,71.476177,Market,Plastic,660,25.16,82,1,0,34.5,0,8.86,10.53,75.62
TRN-1482,51.17123,71.435538,Downtown,Plastic,240,81.19,7,4,0,5.0,0,9.11,11.7,62.82
TRN-1483,51.201387,71.482761,Park,Organic,1100,55.16,33,2,0,14.9,1,8.01,8.52,51.65
TRN-1484,51.203811,71.401153,Residential,General,240,54.22,40,2,0,29.1,1,5.26,9.08,54.4
TRN-1485,51.190617,71.500559,Park,Paper,660,47.5,95,3,0,9.6,0,4.16,4.16,40.06
TRN-1486,51.179102,71.437141,Downtown,General,1100,30.12,69,4,0,17.1,0,6.31,7.75,56.42
TRN-1487,51.151944,71.39427,Business Center,General,240,12.7,96,3,0,-10.0,0,5.37,11.54,83.31
TRN-1488,51.144836,71.453114,Market,General,120,73.33,49,0,0,-10.0,0,10.0,12.66,84.03
TRN-1489,51.156018,71.418597,Business Center,Glass,660,81.1,91,0,0,13.7,1,7.41,6.22,83.91
TRN-1490,51.143549,71.472741,Market,Plastic,240,20.03,40,0,0,16.5,0,9.76,15.24,54.59
TRN-1491,51.167195,71.464927,Downtown,General,660,69.62,3,1,0,28.4,1,8.58,9.9,52.69
TRN-1492,51.208284,71.495472,Industrial,Paper,1100,57.83,20,5,1,24.4,0,2.71,2.91,36.65
TRN-1493,51.18394,71.467037,Park,Glass,660,20.85,37,6,1,-6.7,0,3.78,4.47,31.39
TRN-1494,51.144692,71.427073,School Zone,Organic,1100,35.5,66,3,0,30.5,0,9.02,7.78,71.25
TRN-1495,51.151948,71.49322,Market,Plastic,240,31.88,21,0,0,-1.5,0,8.72,10.13,45.41
TRN-1496,51.205721,71.459406,Park,General,240,39.11,25,0,0,25.2,0,4.07,6.16,29.69
TRN-1497,51.220878,71.507485,Industrial,Paper,240,35.06,63,5,1,8.1,0,2.75,4.48,39.97
TRN-1498,51.187784,71.489015,Park,Organic,660,25.44,4,2,0,35.0,0,4.64,6.01,21.61
TRN-1499,51.182136,71.44104,Residential,Organic,240,34.73,85,6,1,6.3,0,7.06,9.01,71.48
TRN-1500,51.197549,71.471122,Park,Organic,120,49.4,93,3,0,13.0,0,5.55,7.11,60.88
TRN-1501,51.133546,71.403553,School Zone,Plastic,1100,29.11,78,6,1,16.1,1,7.3,6.4,51.1
TRN-1502,51.15426,71.401859,Business Center,General,240,77.13,91,0,0,10.8,0,9.55,14.31,100.0
TRN-1503,51.186149,71.430751,Residential,Plastic,240,46.21,16,6,1,1.0,0,6.94,8.15,47.67
TRN-1504,51.164168,71.47369,Market,General,240,70.83,21,3,0,35.0,0,9.17,13.3,71.04
TRN-1505,51.211344,71.510625,Industrial,General,120,18.45,84,3,0,6.1,0,6.95,10.45,50.86
TRN-1506,51.151204,71.457867,Market,Plastic,120,21.91,23,3,0,5.6,0,8.53,11.86,44.56
TRN-1507,51.132873,71.424653,School Zone,Paper,240,34.6,68,2,0,12.6,0,8.31,14.18,79.45
TRN-1508,51.153882,71.47424,Market,Organic,240,72.97,56,4,0,16.5,0,8.37,14.45,100.0
TRN-1509,51.201504,71.396228,Residential,Organic,660,45.39,29,5,1,5.1,0,6.39,8.12,43.82
TRN-1510,51.146052,71.429151,School Zone,Organic,240,70.45,42,5,1,26.4,1,6.83,10.96,90.92
TRN-1511,51.194927,71.443285,Downtown,Organic,660,6.5,43,6,1,16.0,0,7.91,11.73,47.83
TRN-1512,51.202635,71.461538,Residential,Paper,660,43.02,86,2,0,14.3,0,8.03,7.15,60.3
TRN-1513,51.194341,71.483086,Park,General,660,96.07,52,5,1,21.3,0,5.85,6.62,78.58
TRN-1514,51.129531,71.452024,School Zone,Paper,1100,20.01,41,6,1,3.0,0,7.62,8.97,40.27
TRN-1515,51.145809,71.415507,Business Center,General,240,36.9,65,0,0,6.4,0,6.95,11.09,71.31
TRN-1516,51.194664,71.41626,Residential,General,120,33.47,14,3,0,13.7,0,5.61,8.8,36.77
TRN-1517,51.155161,71.469247,Downtown,General,120,41.66,31,4,0,26.1,0,6.29,10.7,53.74
TRN-1518,51.154622,71.390874,Business Center,Organic,120,9.24,53,3,0,10.8,0,8.78,11.07,53.48
TRN-1519,51.181927,71.441538,Downtown,Organic,1100,79.74,60,0,0,9.9,0,8.35,9.52,91.38
TRN-1520,51.202746,71.431721,Residential,Glass,660,31.7,11,4,0,-10.0,0,5.2,5.52,22.9
